Measure,Time,Band,Cluster,Normative_Mean,Normative_Std,diff,tCI_5,tCI_95,corr,cor_5,corr_95,cv,cv_5,cv_95,ICC,ICC_5,ICC_95,SEM
RSP,180 - 300,35 - 45,Temporal Right,5.942827501583152,3.735961805399014,0.2412282153144685,-0.51,0.99,0.388746784177415,0.14,0.59,25.23123545049256,21.210157265497383,29.25231363548775,0.3891276287725728,0.14,0.59,1.9832426961911065
ERSP,180 - 300,8 - 12,Anterior-Frontal Left,0.05637568840106785,0.09086441785817978,-0.0012341742978994,-0.02,0.02,0.5355166158787491,0.32,0.7,80.27123189547636,67.62835480234615,92.9141089886066,0.5336726862125851,0.32,0.7,0.059827902822857
ERSP,180 - 300,8 - 12,Anterior-Frontal Midline,0.06377176209694686,0.09497879921291831,0.0036587207118272,-0.02,0.02,0.6515869614055882,0.47,0.78,-0.6631831611087395,-0.6280025428270093,-0.6983637793904574,0.645033967954769,0.46,0.77,0.0544616060119222
ERSP,180 - 300,8 - 12,Anterior-Frontal Right,0.05965964868378539,0.08647077773674205,0.0082258586880221,-0.01,0.03,0.5450617403552843,0.33,0.71,299.7477571403602,252.7247458186772,346.77076846204324,0.5345786701313058,0.32,0.7,0.0567147750881869
ERSP,180 - 300,8 - 12,Centro-Parietal Left,0.07668666417244031,0.1165134499416945,0.006987798628269,-0.01,0.03,0.7629003800612099,0.63,0.85,62.340668934707246,52.50654398806258,72.1747938813519,0.7620579927612554,0.63,0.85,0.0550489047960975
ERSP,180 - 300,8 - 12,Centro-Parietal Midline,0.061162370327928574,0.09527313590162986,0.010152049498786,-0.01,0.03,0.6264304218852405,0.44,0.76,674.8020509001436,569.0282599765451,780.575841823742,0.6206554323364751,0.43,0.76,0.0563410123289848
ERSP,180 - 300,8 - 12,Centro-Parietal Right,0.027010016610564316,0.07349885935097422,-0.0018893762598297,-0.02,0.02,0.6307082119058247,0.44,0.77,-51.51024931038427,-43.5100758192215,-59.51042280154704,0.5979954806461735,0.4,0.74,0.0528780817769374
ERSP,180 - 300,8 - 12,Fronto-Central Left,0.0475075033447559,0.08344023400099525,-0.0032686706323435,-0.02,0.02,0.585482019004378,0.38,0.73,-198.56199030162568,-167.52674010610758,-229.5972404971436,0.5808736262863138,0.38,0.73,0.0558518700327589
ERSP,180 - 300,8 - 12,Fronto-Central Midline,0.07175410862639758,0.10405754195243029,0.0004634551871599,-0.02,0.02,0.638101197727624,0.45,0.77,-79.30642028699909,-66.95208596633728,-91.6607546076608,0.6410835727820074,0.46,0.77,0.0576177269343237
ERSP,180 - 300,8 - 12,Fronto-Central Right,0.05550974940623834,0.07995349625099402,0.002967746010708,-0.02,0.02,0.6019142915011919,0.4,0.75,-9.909745250598965,-8.426127058254947,-11.393363442943006,0.5985817593720233,0.4,0.74,0.0477156037506523
ERSP,180 - 300,8 - 12,Occipital Midline,0.04535899220716761,0.07436125377733463,-0.0067174149677778,-0.03,0.01,0.486278194617296,0.26,0.66,38.05103504282116,32.021785686555454,44.08028439908687,0.4827207920427806,0.26,0.66,0.0556727987504262
ERSP,180 - 300,8 - 12,Parieto-Occipital Left,0.059597892488528724,0.08115058330468837,-0.0047690780281975,-0.02,0.02,0.5850313773776904,0.38,0.73,29.16340478254965,24.52636774138667,33.80044182371263,0.5647550502040294,0.36,0.72,0.052875474256478
ERSP,180 - 300,8 - 12,Parieto-Occipital Midline,0.04808912617072855,0.07688648475765787,-0.0085709284767856,-0.03,0.01,0.3953124985149695,0.15,0.59,-29.404687582570755,-24.867263369727457,-33.94211179541406,0.3916706901109615,0.15,0.59,0.0560538719287729
ERSP,180 - 300,8 - 12,Parieto-Occipital Right,0.03153396252350237,0.0693773547832181,-0.0113126882649718,-0.03,0.01,0.3731818847948234,0.12,0.58,155.98585325458842,131.48257859736384,180.48912791181303,0.3418602785435589,0.09,0.55,0.0584490727060756
ERSP,180 - 300,8 - 12,Temporal Left,0.038814595805901,0.07598226860154632,-0.0084649934204287,-0.03,0.01,0.4487918134771234,0.21,0.64,-119.4952244039514,-100.84547202669248,-138.1449767812103,0.4416793362826806,0.21,0.63,0.0567244676037022
ERSP,180 - 300,8 - 12,Temporal Right,0.027942694655749972,0.070714328034794,0.0048784829480859,-0.01,0.02,0.6093442292440254,0.41,0.75,425.4860712545704,358.76664769884485,492.205494810296,0.5773836279478454,0.37,0.73,0.0471872057808744
GERSP,180 - 300,8 - 12,Global,0.04969617251101338,0.07172414039021287,-0.0011130662806379,-0.02,0.02,0.6543785832903581,0.47,0.78,-49.87577510613159,-42.131635568817046,-57.61991464344616,0.6335171379231241,0.45,0.77,0.0438528775643985
GITC,180 - 300,8 - 12,Global,0.19682856672924967,0.08144392317227495,0.0118625317203855,-0.01,0.03,0.6403412875060632,0.46,0.77,19.263261565049707,16.17704301037303,22.34948011972638,0.6335458853473996,0.45,0.77,0.0516354988393007
GRSP,180 - 300,8 - 12,Global,50.05314335873993,11.486102240801157,-0.0001864179687871,-1.28,1.28,0.9002838444394385,0.84,0.94,5.364621160380605,4.45556994591837,6.273672374842841,0.8982969633300784,0.83,0.94,3.3568034521713495
ITC,180 - 300,8 - 12,Anterior-Frontal Left,0.20456390734293836,0.10180954623168002,0.0181021431310221,-0.01,0.05,0.5506575493726452,0.34,0.71,26.35355155531875,22.156666967849596,30.550436142787905,0.5415836016925063,0.33,0.7,0.0719244148273711
ITC,180 - 300,8 - 12,Anterior-Frontal Midline,0.2217373303333472,0.1081940081677236,0.0182417586600378,-0.01,0.04,0.5466748973014818,0.33,0.71,25.669437495380308,21.57971668400102,29.7591583067596,0.5349023724082796,0.32,0.7,0.0704574010556382
ITC,180 - 300,8 - 12,Anterior-Frontal Right,0.21192426302102513,0.10159100072314677,0.0214079205690327,-0.0,0.05,0.5353753194220616,0.32,0.7,25.81376010233964,21.701431722365296,29.92608848231398,0.5163685226210225,0.3,0.68,0.0707387918887039
ITC,180 - 300,8 - 12,Centro-Parietal Left,0.24362411163494851,0.11669286078990207,0.0034420513437326,-0.02,0.03,0.696352029815973,0.53,0.81,22.91083019612493,19.25323436543068,26.568426026819186,0.6996836522700235,0.54,0.81,0.0676532916337018
ITC,180 - 300,8 - 12,Centro-Parietal Midline,0.2005434823761171,0.0991077931782697,0.0125765375668062,-0.01,0.03,0.7155154483846498,0.56,0.82,19.86813809671857,16.68716801302405,23.049108180413093,0.7121428214644581,0.56,0.82,0.0573919312532257
ITC,180 - 300,8 - 12,Centro-Parietal Right,0.1871699511117442,0.08260080329312666,0.0172357911397139,-0.0,0.04,0.6554778024126803,0.48,0.78,21.99109746194886,18.47757414570729,25.50462077819044,0.6426262862505581,0.46,0.77,0.0578560352233998
ITC,180 - 300,8 - 12,Fronto-Central Left,0.1964403367015882,0.09328081470683539,0.0125755005316582,-0.01,0.04,0.5860195730080299,0.38,0.73,23.135859794429734,19.443013962458657,26.828705626400826,0.5853454043140613,0.39,0.73,0.0648159577462154
ITC,180 - 300,8 - 12,Fronto-Central Midline,0.2278261854088992,0.11846340869470784,0.0051093546504072,-0.02,0.03,0.637277859235007,0.45,0.77,24.81333764573625,20.85772150778828,28.76895378368422,0.6406771229259215,0.46,0.77,0.0663721585728251
ITC,180 - 300,8 - 12,Fronto-Central Right,0.2087669583715694,0.09671966750037608,0.0125902654761843,-0.01,0.04,0.5405775089583053,0.33,0.7,23.507436552287302,19.75638468303228,27.25848842154233,0.536933934468829,0.32,0.7,0.0597022727700106
ITC,180 - 300,8 - 12,Occipital Midline,0.17937781238739028,0.09376283655658758,0.0018552432894096,-0.02,0.03,0.6189314056075282,0.43,0.76,28.295600772094588,23.794501815108184,32.796699729081,0.617524355778811,0.43,0.76,0.0661925087980133
ITC,180 - 300,8 - 12,Parieto-Occipital Left,0.1975368707405195,0.09298674603997263,0.0063256715751661,-0.02,0.03,0.5506245867319969,0.34,0.71,20.761187521721443,17.44032475898038,24.082050284462493,0.5525780927521199,0.34,0.71,0.057465415973874
ITC,180 - 300,8 - 12,Parieto-Occipital Midline,0.17470363771873884,0.08830442971363238,0.0116379808648649,-0.01,0.03,0.519704937415875,0.3,0.69,26.9931142888306,22.696044715285215,31.290183862375983,0.5185232301921888,0.3,0.68,0.0606288637004889
ITC,180 - 300,8 - 12,Parieto-Occipital Right,0.1606791485813703,0.0787733523429161,0.0141640193514622,-0.01,0.03,0.6487069031680363,0.47,0.78,23.43711162813202,19.697075881577923,27.17714737468611,0.638066265473328,0.46,0.77,0.0524884186873023
ITC,180 - 300,8 - 12,Temporal Left,0.17283098776784822,0.08128858304300138,0.0097009257027021,-0.01,0.03,0.665797065697927,0.49,0.79,21.00002166507955,17.64174647338806,24.35829685677104,0.6608063465848771,0.49,0.78,0.0523187375826831
ITC,180 - 300,8 - 12,Temporal Right,0.17528624375486837,0.08511622619225472,0.0165357621513767,-0.0,0.04,0.719092467824766,0.56,0.83,21.79828498482331,18.31496498457246,25.281604985074168,0.708244578515287,0.55,0.82,0.0528034668251821
RSP,180 - 300,8 - 12,Anterior-Frontal Left,49.419901792307066,12.775814207902704,1.0711223352613874,-0.97,3.12,0.8240431902968599,0.72,0.89,8.239468999208452,6.880084180843535,9.598853817573367,0.8178142233314434,0.71,0.89,5.435762819141032
RSP,180 - 300,8 - 12,Anterior-Frontal Midline,51.425010028913434,12.183684915514748,-0.0848278357246076,-1.25,1.08,0.9356276667379224,0.89,0.96,5.038714793859924,4.180715529552353,5.896714058167493,0.9299867037369024,0.88,0.96,3.0601065006735335
RSP,180 - 300,8 - 12,Anterior-Frontal Right,49.427517107459565,12.658129671417736,-0.1548991146342801,-1.65,1.34,0.900342999394844,0.84,0.94,6.412706507617878,5.3394768468238905,7.485936168411868,0.8984973660073757,0.83,0.94,3.927238577440164
RSP,180 - 300,8 - 12,Centro-Parietal Left,50.091543513458355,11.603911914558035,-0.0558716994414422,-1.38,1.27,0.8870828408127543,0.81,0.93,5.401200335815959,4.48641913742932,6.3159815342025984,0.8876351166040984,0.82,0.93,3.4914770864515003
RSP,180 - 300,8 - 12,Centro-Parietal Midline,51.60700600169378,12.471887733289357,0.1193910316707361,-1.25,1.49,0.9096327504321912,0.85,0.95,5.872268808894445,4.883696587448699,6.8608410303401905,0.9070989400618668,0.85,0.94,3.618221694406075
RSP,180 - 300,8 - 12,Centro-Parietal Right,48.20900717795218,11.957301760359373,0.1969351904617358,-1.11,1.51,0.9044305942023184,0.84,0.94,5.599276608342026,4.653467541123677,6.545085675560375,0.9046025065662496,0.84,0.94,3.4532845074778384
RSP,180 - 300,8 - 12,Fronto-Central Left,47.99172216165224,11.485863380686538,0.5775496371585104,-1.06,2.22,0.8315129487359131,0.73,0.9,6.65990004016651,5.547948484992383,7.771851595340635,0.8223304460944171,0.72,0.89,4.335445953330001
RSP,180 - 300,8 - 12,Fronto-Central Midline,51.506913713491286,11.24124083699748,-0.91684268172865,-2.41,0.58,0.8558392583976754,0.77,0.91,6.279677279092658,5.227286123591729,7.332068434593585,0.8527883180557861,0.76,0.91,3.9832791949342727
RSP,180 - 300,8 - 12,Fronto-Central Right,48.39182299297829,11.340809835343258,-0.6577413778956777,-2.18,0.86,0.8593709551465886,0.77,0.92,6.35696413003872,5.29246629339427,7.42146196668317,0.8596175319451478,0.77,0.91,4.021054465460378
RSP,180 - 300,8 - 12,Occipital Midline,48.843901895040695,12.03970729234991,-1.1147201139427283,-2.81,0.59,0.831797455273256,0.73,0.9,7.379994300479632,6.1552428123780425,8.604745788581223,0.8292237025783799,0.73,0.9,4.54055398845987
RSP,180 - 300,8 - 12,Parieto-Occipital Left,51.08543225968028,12.301016295635307,-0.387735484036361,-1.66,0.88,0.9125937795785808,0.86,0.95,5.386166934825589,4.473740659560608,6.298593210090569,0.912508610401429,0.86,0.95,3.3499238634080615
RSP,180 - 300,8 - 12,Parieto-Occipital Midline,52.79662057542767,11.671566096913525,-0.5230519270719668,-1.92,0.87,0.8876488618696563,0.82,0.93,5.278258584254225,4.382735727579848,6.173781440928604,0.8866981188979679,0.82,0.93,3.681825618777781
RSP,180 - 300,8 - 12,Parieto-Occipital Right,51.418277601916756,12.088350269754189,-0.147279644924115,-1.54,1.24,0.8932463948774129,0.82,0.94,5.8112547414498295,4.832240133631488,6.79026934926817,0.8913379651841408,0.82,0.93,3.666052310638456
RSP,180 - 300,8 - 12,Temporal Left,48.099784773335934,11.339530470639726,0.5675292172368622,-1.27,2.4,0.7712965089934747,0.64,0.86,7.6511021507531485,6.383882684482057,8.91832161702424,0.7703622123366461,0.64,0.86,4.8556403492321625
RSP,180 - 300,8 - 12,Temporal Right,47.75051377292349,11.12846614697629,-0.4299768081849047,-2.16,1.3,0.7872562949437528,0.66,0.87,7.056896191291016,5.882756750881097,8.231035631700935,0.7881733612368058,0.67,0.87,4.572448695973149
GMFP,180 - 300,BroadBand,Global,0.13286935952861226,0.08124485346283765,0.0005390125638489,-0.01,0.01,0.7564662302419931,0.62,0.85,19.54370144203411,16.413553083917158,22.673849800151057,0.7589604564393329,0.62,0.85,0.0338805238173365
GPLF,180 - 300,BroadBand,Global,0.024475778253353828,0.011684925053426796,0.0014432099719842,-0.0,0.0,0.7721361647298478,0.64,0.86,16.73105871301674,14.04149977307418,19.420617652959297,0.7571778589054348,0.62,0.85,0.0055338197039533
GSNR,180 - 300,BroadBand,Global,3.297062052641756,1.7367410887967534,0.0651181543811629,-0.3,0.43,0.7026569197982295,0.54,0.81,20.36184095940001,17.103534264561894,23.620147654238107,0.6808472722765398,0.51,0.8,0.9717096215845724
MFP,180 - 300,BroadBand,Anterior-Frontal Left,0.10016490048487721,0.07310934009254036,0.0021506900826296,-0.01,0.02,0.6755191562885187,0.5,0.8,28.260987381366,23.765310475863348,32.75666428686864,0.6744575189121456,0.5,0.79,0.034437833433085
MFP,180 - 300,BroadBand,Anterior-Frontal Midline,0.11201555264548262,0.08311618481094164,0.0089254429251137,-0.0,0.02,0.7547036045118237,0.62,0.85,25.756821006382737,21.65341191178375,29.860230100981717,0.7520720371459718,0.61,0.85,0.036306310826949
MFP,180 - 300,BroadBand,Anterior-Frontal Right,0.10337402858608201,0.07660391182490041,0.0055540143188427,-0.01,0.02,0.7143191522488558,0.56,0.82,24.115253557002475,20.26898954519513,27.961517568809825,0.7145790400279413,0.56,0.82,0.0361890873063178
MFP,180 - 300,BroadBand,Centro-Parietal Left,0.15111243118282236,0.11484351075944753,-0.0059518086814352,-0.03,0.02,0.754417992418196,0.61,0.85,25.180841291910394,21.167657153599503,29.194025430221277,0.7338309383874946,0.59,0.83,0.055933302295138
MFP,180 - 300,BroadBand,Centro-Parietal Midline,0.1384079644438955,0.10126771424021136,-0.0072144448669095,-0.03,0.01,0.6897250414655646,0.52,0.81,26.99341757940992,22.69630049658847,31.29053466223136,0.6866801574817543,0.52,0.8,0.050787885339884
MFP,180 - 300,BroadBand,Centro-Parietal Right,0.104375761209082,0.06817917862068075,-0.0047734945672573,-0.02,0.01,0.6957352930190547,0.53,0.81,21.012696244360296,17.652435629688025,24.372956859032566,0.6927891178210843,0.53,0.81,0.030954429343988
MFP,180 - 300,BroadBand,Fronto-Central Left,0.1212976316625619,0.08028370468770489,0.0010771767146461,-0.01,0.02,0.7044439498312506,0.54,0.82,24.402292659534258,20.511065101566903,28.293520217501605,0.7068951287202203,0.55,0.82,0.0371868210453105
MFP,180 - 300,BroadBand,Fronto-Central Midline,0.17584883610138638,0.1366649330822208,0.0052576249316848,-0.02,0.03,0.7867761207238644,0.66,0.87,25.124548541978527,21.12018244148098,29.128914642476055,0.7883823330368618,0.67,0.87,0.053937016524496
MFP,180 - 300,BroadBand,Fronto-Central Right,0.1243777584123575,0.08796637308603451,0.0038433651408509,-0.01,0.02,0.738370855958353,0.59,0.84,22.72286425732452,19.09471255145931,26.351015963189734,0.7408075849963238,0.6,0.84,0.0382341458589967
MFP,180 - 300,BroadBand,Occipital Midline,0.13367420985202091,0.09324856518502843,0.0035607904044929,-0.01,0.02,0.5210732197474348,0.3,0.69,29.513061612667997,24.821252204665388,34.204871020670616,0.5191227938137837,0.3,0.69,0.0488345253921839
MFP,180 - 300,BroadBand,Parieto-Occipital Left,0.1373921781295262,0.10006597334080432,0.004032638926288,-0.01,0.02,0.7059488296143518,0.55,0.82,24.086093279599925,20.24439711052711,27.92778944867273,0.7062914201712767,0.55,0.82,0.0403318085883671
MFP,180 - 300,BroadBand,Parieto-Occipital Midline,0.12028575652269606,0.07700789529784849,0.0060820565944114,-0.01,0.02,0.6545334156012125,0.47,0.78,26.393957043691923,22.190743095429905,30.597170991953952,0.655820368721497,0.48,0.78,0.0393303879099338
MFP,180 - 300,BroadBand,Parieto-Occipital Right,0.11531227391515926,0.06391173783580958,0.0052472610054894,-0.01,0.02,0.6338593592468561,0.45,0.77,23.30136247532422,19.58259129950149,27.02013365114695,0.6323446368727781,0.45,0.77,0.0358973177556253
MFP,180 - 300,BroadBand,Temporal Left,0.10173204491612578,0.06312736223637243,-0.0028697767710978,-0.02,0.01,0.597225585682333,0.4,0.74,26.784757211061777,22.520325954043273,31.049188468080292,0.5976804625277957,0.4,0.74,0.0330693373340392
MFP,180 - 300,BroadBand,Temporal Right,0.09394957890546284,0.05644990622552856,-0.0036364216283684,-0.02,0.01,0.6182137352195307,0.43,0.76,23.960822970732796,20.138749902713275,27.782896038752327,0.6210610135504513,0.43,0.76,0.0343760826995855
NF,180 - 300,BroadBand,Centro-Parietal Left,12.804878048780488,8.448238680035773,0.912280701754386,-1.35,3.17,0.4514238691527614,0.22,0.64,18.20306806696653,15.28292465281647,21.12321148111658,0.4515975384380893,0.22,0.64,5.998830176208166
PCIst,180 - 300,BroadBand,Global,5.985417586064211,2.390099780457395,-0.1210242264317721,-0.72,0.47,0.6831780457634419,0.51,0.8,24.323849877244584,20.44491007251813,28.20278968197103,0.6801474392216345,0.51,0.8,1.5711815044703177
PLF,180 - 300,BroadBand,Anterior-Frontal Left,0.0231270868399067,0.013809555045737406,0.0019904801875878,-0.0,0.0,0.6453841334830283,0.46,0.78,24.662271900571543,20.730319617290053,28.594224183853033,0.640710513681847,0.46,0.77,0.0074264050912835
PLF,180 - 300,BroadBand,Anterior-Frontal Midline,0.0254778495024396,0.014699558037957063,0.0028434749591357,0.0,0.01,0.7388546126622677,0.59,0.84,24.00310518562509,20.174408774986773,27.8318015962634,0.7186436457914714,0.56,0.83,0.0072585137390325
PLF,180 - 300,BroadBand,Anterior-Frontal Right,0.023476412192404896,0.013589340082804484,0.0023839540829239,-0.0,0.01,0.6764247340868278,0.5,0.8,22.92833365256887,19.267995974283707,26.58867133085405,0.6545887845310093,0.48,0.78,0.0074285216506085
PLF,180 - 300,BroadBand,Centro-Parietal Left,0.030476372874047124,0.016528079482461887,6.536426726170706e-05,-0.0,0.0,0.7482332711218551,0.61,0.84,21.149930795368824,17.768172928180807,24.53168866255684,0.7506332323508222,0.61,0.85,0.0080203751993035
PLF,180 - 300,BroadBand,Centro-Parietal Midline,0.026878873833560118,0.013869653600360585,0.0001522220789364,-0.0,0.0,0.644925517643602,0.46,0.78,21.82551446299745,18.337929072115152,25.313099853879745,0.6489235004259611,0.47,0.78,0.0077997291887415
PLF,180 - 300,BroadBand,Centro-Parietal Right,0.02316312576717713,0.01163216233475718,0.0007710177411229,-0.0,0.0,0.7434932416445493,0.6,0.84,17.83648063282885,14.97376169803071,20.699199567627,0.7426034504078238,0.6,0.84,0.0058729825610072
PLF,180 - 300,BroadBand,Fronto-Central Left,0.025046702669725127,0.012477531244167256,0.0015349153291243,-0.0,0.0,0.7317298323720539,0.58,0.83,18.11942295834269,15.212382221387111,21.026463695298265,0.7283048095675458,0.58,0.83,0.0064043970856486
PLF,180 - 300,BroadBand,Fronto-Central Midline,0.03282123004491155,0.018025986390713355,0.0025742650938098,-0.0,0.01,0.8292286143530846,0.73,0.9,17.042380359834645,14.304054108700551,19.78070661096874,0.8157803740684638,0.7,0.89,0.0072040560690187
PLF,180 - 300,BroadBand,Fronto-Central Right,0.02604473863638688,0.014395281424253302,0.0020918964022313,-0.0,0.0,0.7333004124262065,0.58,0.83,20.343358396298708,17.08794692225746,23.59876987033996,0.7123120946630701,0.56,0.82,0.0070159418497327
